source,target,type,weight
tt0362359,tt0212671,Undirected,24
tt0362359,tt1493239,Undirected,5
tt0362359,tt2647586,Undirected,3
tt0362359,tt0162065,Undirected,22
tt0362359,tt2182229,Undirected,2
tt0362359,tt2261391,Undirected,3
tt0362359,tt0934814,Undirected,36
tt0362359,tt0960136,Undirected,5
tt0362359,tt1828327,Undirected,2
tt0362359,tt0460091,Undirected,18
tt0362359,tt0321021,Undirected,52
tt0362359,tt0285351,Undirected,5
tt0362359,tt0472023,Undirected,3
tt0362359,tt1630574,Undirected,2
tt0362359,tt0115147,Undirected,9
tt0362359,tt0460651,Undirected,8
tt0362359,tt1842530,Undirected,4
tt0362359,tt1441109,Undirected,3
tt0362359,tt0460692,Undirected,4
tt0362359,tt1839578,Undirected,6
tt0362359,tt0491738,Undirected,6
tt0362359,tt1229413,Undirected,3
tt0362359,tt0319931,Undirected,4
tt0362359,tt2281375,Undirected,2
tt0362359,tt1582459,Undirected,9
tt0362359,tt1637574,Undirected,13
tt0362359,tt0108757,Undirected,78
tt0362359,tt2647548,Undirected,3
tt0362359,tt0106079,Undirected,45
tt0362359,tt0098800,Undirected,5
tt0362359,tt1637727,Undirected,2
tt0362359,tt1837642,Undirected,11
tt0362359,tt1439629,Undirected,2
tt0362359,tt2356777,Undirected,3
tt0362359,tt0118364,Undirected,7
tt0362359,tt0118360,Undirected,2
tt0362359,tt0368479,Undirected,57
tt0362359,tt1587669,Undirected,13
tt0362359,tt0787490,Undirected,2
tt0362359,tt0106004,Undirected,18
tt0362359,tt0115163,Undirected,9
tt0362359,tt0115270,Undirected,4
tt0362359,tt0094540,Undirected,6
tt0362359,tt0412253,Undirected,20
tt0362359,tt1286039,Undirected,4
tt0362359,tt0206511,Undirected,2
tt0362359,tt0273028,Undirected,2
tt0362359,tt0363328,Undirected,7
tt0362359,tt0903747,Undirected,5
tt0362359,tt0364817,Undirected,4
tt0362359,tt0874936,Undirected,14
tt0362359,tt1836037,Undirected,6
tt0362359,tt1567432,Undirected,2
tt0362359,tt0077031,Undirected,2
tt0362359,tt0201391,Undirected,13
tt0362359,tt0310460,Undirected,6
tt0362359,tt1943524,Undirected,2
tt0362359,tt0312172,Undirected,42
tt0362359,tt0106179,Undirected,17
tt0362359,tt0426371,Undirected,9
tt0362359,tt0348914,Undirected,2
tt0362359,tt0103484,Undirected,6
tt0362359,tt0092312,Undirected,5
tt0362359,tt0758737,Undirected,18
tt0362359,tt1843230,Undirected,4
tt0362359,tt0106057,Undirected,6
tt0362359,tt1489428,Undirected,13
tt0362359,tt1592154,Undirected,2
tt0362359,tt0083413,Undirected,5
tt0362359,tt0460627,Undirected,53
tt0362359,tt2070791,Undirected,4
tt0362359,tt1620950,Undirected,3
tt0362359,tt0118480,Undirected,4
tt0362359,tt0458290,Undirected,3
tt0362359,tt0898266,Undirected,3
tt0362359,tt0115341,Undirected,13
tt0362359,tt0137330,Undirected,3
tt0362359,tt2022170,Undirected,5
tt0362359,tt0096569,Undirected,3
tt0362359,tt0092455,Undirected,7
tt0362359,tt2172103,Undirected,3
tt0362359,tt0813715,Undirected,15
tt0362359,tt0068098,Undirected,3
tt0362359,tt0387199,Undirected,27
tt0362359,tt0972534,Undirected,9
tt0362359,tt0284722,Undirected,5
tt0362359,tt0415463,Undirected,8
tt0362359,tt0112167,Undirected,7
tt0362359,tt0158552,Undirected,34
tt0362359,tt2262532,Undirected,5
tt0362359,tt0108894,Undirected,15
tt0362359,tt0094582,Undirected,5
tt0362359,tt1378167,Undirected,31
tt0362359,tt1252374,Undirected,2
tt0362359,tt0138967,Undirected,4
tt0362359,tt1181917,Undirected,5
tt0362359,tt0106145,Undirected,10
tt0362359,tt1279972,Undirected,2
tt0362359,tt0112095,Undirected,6
tt0362359,tt0106168,Undirected,11
tt0362359,tt0493093,Undirected,9
tt0362359,tt0165598,Undirected,11
tt0362359,tt0118254,Undirected,11
tt0362359,tt0935095,Undirected,9
tt0362359,tt1552112,Undirected,9
tt0362359,tt1703925,Undirected,3
tt0362359,tt1430587,Undirected,4
tt0362359,tt1135300,Undirected,6
tt0362359,tt0115231,Undirected,2
tt0362359,tt1591493,Undirected,8
tt0362359,tt0112230,Undirected,3
tt0362359,tt0103569,Undirected,25
tt0362359,tt0118276,Undirected,15
tt0362359,tt2402207,Undirected,2
tt0362359,tt0203259,Undirected,23
tt0362359,tt0773262,Undirected,12
tt0362359,tt1266020,Undirected,10
tt0362359,tt0217910,Undirected,3
tt0362359,tt0255734,Undirected,13
tt0362359,tt0204993,Undirected,2
tt0362359,tt0485301,Undirected,3
tt0362359,tt1599357,Undirected,2
tt0362359,tt1132290,Undirected,5
tt0362359,tt0439100,Undirected,12
tt0362359,tt1231460,Undirected,10
tt0362359,tt0379623,Undirected,21
tt0362359,tt0273366,Undirected,5
tt0362359,tt1830617,Undirected,8
tt0362359,tt0141842,Undirected,5
tt0362359,tt3107288,Undirected,2
tt0362359,tt0320038,Undirected,2
tt0362359,tt0320037,Undirected,34
tt0362359,tt0159206,Undirected,3
tt0362359,tt3398228,Undirected,2
tt0362359,tt1441135,Undirected,5
tt0362359,tt1604099,Undirected,5
tt0362359,tt0437729,Undirected,21
tt0362359,tt0976192,Undirected,2
tt0362359,tt0313043,Undirected,73
tt0362359,tt1280822,Undirected,8
tt0362359,tt0238784,Undirected,22
tt0362359,tt2071645,Undirected,2
tt0362359,tt0412142,Undirected,39
tt0362359,tt1307824,Undirected,2
tt0362359,tt0389564,Undirected,2
tt0362359,tt0098749,Undirected,25
tt0362359,tt0112056,Undirected,12
tt0362359,tt1610527,Undirected,6
tt0362359,tt1661326,Undirected,3
tt0362359,tt0898332,Undirected,3
tt0362359,tt1299368,Undirected,16
tt0362359,tt1597420,Undirected,5
tt0362359,tt0405576,Undirected,4
tt0362359,tt0804503,Undirected,12
tt0362359,tt0108927,Undirected,3
tt0362359,tt0361217,Undirected,21
tt0362359,tt0300865,Undirected,4
tt0362359,tt0275140,Undirected,12
tt0362359,tt2406376,Undirected,4
tt0362359,tt1213404,Undirected,6
tt0362359,tt0088526,Undirected,6
tt0362359,tt0088527,Undirected,6
tt0362359,tt1225901,Undirected,18
tt0362359,tt0880557,Undirected,2
tt1856010,tt0364845,Undirected,10
tt1856010,tt1600194,Undirected,2
tt1856010,tt0072562,Undirected,3
tt1856010,tt0413573,Undirected,7
tt1856010,tt0462128,Undirected,2
tt1856010,tt3749900,Undirected,4
tt1856010,tt0165581,Undirected,2
tt1856010,tt0286486,Undirected,4
tt1856010,tt0106028,Undirected,20
tt1856010,tt2543328,Undirected,13
tt1856010,tt0134247,Undirected,2
tt1856010,tt1358522,Undirected,20
tt1856010,tt0395843,Undirected,3
tt1856010,tt0112022,Undirected,7
tt1856010,tt1103987,Undirected,2
tt1856010,tt1825133,Undirected,3
tt1856010,tt1219024,Undirected,7
tt1856010,tt0182576,Undirected,2
tt1856010,tt0455275,Undirected,4
tt1856010,tt0285333,Undirected,4
tt1856010,tt0285331,Undirected,10
tt1856010,tt0086765,Undirected,9
tt1856010,tt0810788,Undirected,5
tt1856010,tt0458254,Undirected,7
tt1856010,tt2017109,Undirected,4
tt1856010,tt0458253,Undirected,2
tt1856010,tt0098904,Undirected,2
tt1856010,tt0457229,Undirected,4
tt1856010,tt0115369,Undirected,7
tt1856010,tt2741602,Undirected,26
tt1856010,tt1442462,Undirected,46
tt1856010,tt0106053,Undirected,10
tt1856010,tt0106052,Undirected,10
tt1856010,tt1723816,Undirected,2
tt1856010,tt0118421,Undirected,7
tt1856010,tt2149175,Undirected,16
tt1856010,tt0460681,Undirected,2
tt1856010,tt0914387,Undirected,13
tt1856010,tt0402711,Undirected,3
tt1856010,tt0112111,Undirected,3
tt1856010,tt1595859,Undirected,52
tt1856010,tt3514324,Undirected,2
tt1856010,tt0410975,Undirected,4
tt1856010,tt0111945,Undirected,2
tt1856010,tt0368530,Undirected,5
tt1856010,tt1190689,Undirected,11
tt1856010,tt0092400,Undirected,3
tt1856010,tt0979432,Undirected,32
tt1856010,tt0247091,Undirected,16
tt1856010,tt0367345,Undirected,4
tt1856010,tt1073507,Undirected,2
tt1856010,tt0096542,Undirected,2
tt1856010,tt0472954,Undirected,5
tt1856010,tt2402137,Undirected,3
tt1856010,tt0397442,Undirected,12
tt1856010,tt1870479,Undirected,3
tt1856010,tt0460644,Undirected,5
tt1856010,tt0103442,Undirected,2
tt1856010,tt3530232,Undirected,3
tt1856010,tt1759761,Undirected,6
tt1856010,tt1119644,Undirected,15
tt1856010,tt0200276,Undirected,10
tt1856010,tt1495708,Undirected,2
tt1856010,tt0157246,Undirected,2
tt1856010,tt0844441,Undirected,2
tt1856010,tt1657505,Undirected,2
tt1856010,tt0264235,Undirected,2
tt1856010,tt0452718,Undirected,3
tt1856010,tt0353049,Undirected,6
tt1856010,tt0077000,Undirected,3
tt1856010,tt0086759,Undirected,3
tt1856010,tt1826805,Undirected,3
tt1856010,tt2647258,Undirected,9
tt1856010,tt0105946,Undirected,3
tt1856010,tt0103405,Undirected,3
tt1856010,tt0197182,Undirected,25
tt1856010,tt0115083,Undirected,3
tt1856010,tt1758772,Undirected,2
tt1856010,tt0381798,Undirected,22
tt1856010,tt0112178,Undirected,7
tt1856010,tt0244365,Undirected,2
tt1856010,tt0083399,Undirected,3
tt1856010,tt1936532,Undirected,3
tt1856010,tt1235099,Undirected,7
tt1856010,tt0460690,Undirected,8
tt1856010,tt1590961,Undirected,4
tt1856010,tt1255913,Undirected,4
tt1856010,tt3487382,Undirected,8
tt1856010,tt0096684,Undirected,2
tt1856010,tt2193021,Undirected,2
tt1856010,tt0364828,Undirected,3
tt1856010,tt1137462,Undirected,6
tt1856010,tt0248654,Undirected,2
tt1856010,tt0103491,Undirected,4
tt1856010,tt1714204,Undirected,3
tt1856010,tt0306414,Undirected,14
tt1856010,tt1466074,Undirected,2
tt1856010,tt0080240,Undirected,2
tt1856010,tt0088571,Undirected,4
tt1856010,tt1844624,Undirected,2
tt1856010,tt0412175,Undirected,7
tt1856010,tt0452046,Undirected,8
tt1856010,tt2592094,Undirected,5
tt1856010,tt0321021,Undirected,10
tt1856010,tt0965394,Undirected,3
tt1856010,tt0115147,Undirected,15
tt1856010,tt1842530,Undirected,34
tt1856010,tt1839578,Undirected,37
tt1856010,tt0491738,Undirected,3
tt1856010,tt2281375,Undirected,2
tt1856010,tt1637574,Undirected,2
tt1856010,tt0108757,Undirected,9
tt1856010,tt0106079,Undirected,16
tt1856010,tt0098800,Undirected,2
tt1856010,tt1515193,Undirected,4
tt1856010,tt0118364,Undirected,3
tt1856010,tt0368479,Undirected,8
tt1856010,tt1587669,Undirected,5
tt1856010,tt0787490,Undirected,6
tt1856010,tt0903747,Undirected,2
tt1856010,tt0312172,Undirected,4
tt1856010,tt2197797,Undirected,2
tt1856010,tt0106179,Undirected,6
tt1856010,tt2056366,Undirected,4
tt1856010,tt0348914,Undirected,2
tt1856010,tt0103484,Undirected,4
tt1856010,tt0758737,Undirected,4
tt1856010,tt0106057,Undirected,2
tt1856010,tt1489428,Undirected,2
tt1856010,tt1592154,Undirected,3
tt1856010,tt0460627,Undirected,3
tt1856010,tt2070791,Undirected,6
tt1856010,tt1299365,Undirected,3
tt1856010,tt0489606,Undirected,2
tt1856010,tt0118480,Undirected,2
tt1856010,tt1181541,Undirected,2
tt1856010,tt0092455,Undirected,6
tt1856010,tt0813715,Undirected,3
tt1856010,tt0387199,Undirected,2
tt1856010,tt0158552,Undirected,4
tt1856010,tt0928414,Undirected,7
tt1856010,tt1378167,Undirected,5
tt1856010,tt1279972,Undirected,5
tt1856010,tt0112095,Undirected,4
tt1856010,tt0106168,Undirected,2
tt1856010,tt0935095,Undirected,3
tt1856010,tt1552112,Undirected,2
tt1856010,tt1703925,Undirected,2
tt1856010,tt0103569,Undirected,8
tt1856010,tt0118276,Undirected,3
tt1856010,tt0203259,Undirected,72
tt1856010,tt2937900,Undirected,9
tt1856010,tt0773262,Undirected,2
tt1856010,tt1266020,Undirected,2
tt1856010,tt0496424,Undirected,20
tt1856010,tt2699128,Undirected,8
tt1856010,tt0204993,Undirected,2
tt1856010,tt0350448,Undirected,10
tt1856010,tt1132290,Undirected,2
tt1856010,tt1231460,Undirected,5
tt1856010,tt0379623,Undirected,6
tt1856010,tt2805096,Undirected,3
tt1856010,tt0141842,Undirected,14
tt1856010,tt0320037,Undirected,6
tt1856010,tt0159206,Undirected,8
tt1856010,tt0437729,Undirected,6
tt1856010,tt0313043,Undirected,14
tt1856010,tt1280822,Undirected,3
tt1856010,tt0238784,Undirected,2
tt1856010,tt2071645,Undirected,12
tt1856010,tt0412142,Undirected,2
tt1856010,tt0389564,Undirected,2
tt1856010,tt0098749,Undirected,3
tt1856010,tt0112056,Undirected,2
tt1856010,tt2372162,Undirected,9
tt1856010,tt0804503,Undirected,3
tt1856010,tt0361217,Undirected,5
tt1856010,tt0863046,Undirected,2
tt1856010,tt0275140,Undirected,68
tt1856010,tt1389371,Undirected,4
tt0077003,tt0364845,Undirected,9
tt0077003,tt1600199,Undirected,3
tt0077003,tt0174378,Undirected,6
tt0077003,tt1124373,Undirected,2
tt0077003,tt0072562,Undirected,8
tt0077003,tt0413573,Undirected,6
tt0077003,tt0118303,Undirected,7
tt0077003,tt0071007,Undirected,30
tt0077003,tt0165581,Undirected,4
tt0077003,tt0086687,Undirected,3
tt0077003,tt0286486,Undirected,5
tt0077003,tt0275137,Undirected,4
tt0077003,tt0134247,Undirected,3
tt0077003,tt0088559,Undirected,24
tt0077003,tt0103359,Undirected,3
tt0077003,tt0395843,Undirected,5
tt0077003,tt0112022,Undirected,25
tt0077003,tt1103987,Undirected,2
tt0077003,tt1615919,Undirected,2
tt0077003,tt1219024,Undirected,8
tt0077003,tt0182576,Undirected,3
tt0077003,tt0455275,Undirected,2
tt0077003,tt0285333,Undirected,4
tt0077003,tt0285331,Undirected,8
tt0077003,tt0086765,Undirected,67
tt0077003,tt0101120,Undirected,8
tt0077003,tt0458253,Undirected,6
tt0077003,tt0098904,Undirected,33
tt0077003,tt0115167,Undirected,3
tt0077003,tt0112196,Undirected,2
tt0077003,tt0115369,Undirected,4
tt0077003,tt0075596,Undirected,28
tt0077003,tt0105958,Undirected,7
tt0077003,tt0058805,Undirected,10
tt0077003,tt0278866,Undirected,3
tt0077003,tt0098878,Undirected,2
tt0077003,tt0108778,Undirected,12
tt0077003,tt0852863,Undirected,2
tt0077003,tt0320970,Undirected,3
tt0077003,tt1442462,Undirected,4
tt0077003,tt0106053,Undirected,6
tt0077003,tt0106052,Undirected,13
tt0077003,tt0057729,Undirected,3
tt0077003,tt0402711,Undirected,9
tt0077003,tt0112111,Undirected,3
tt0077003,tt1595859,Undirected,2
tt0077003,tt0084967,Undirected,31
tt0077003,tt0096697,Undirected,6
tt0077003,tt0096694,Undirected,4
tt0077003,tt0410975,Undirected,11
tt0077003,tt0111945,Undirected,8
tt0077003,tt0361227,Undirected,2
tt0077003,tt0063951,Undirected,3
tt0077003,tt0092400,Undirected,26
tt0077003,tt0979432,Undirected,2
tt0077003,tt1832979,Undirected,3
tt0077003,tt1551632,Undirected,7
tt0077003,tt0460637,Undirected,4
tt0077003,tt0367345,Undirected,6
tt0077003,tt0096542,Undirected,11
tt0077003,tt1327801,Undirected,2
tt0077003,tt0460644,Undirected,4
tt0077003,tt0460649,Undirected,4
tt0077003,tt0103442,Undirected,2
tt0077003,tt0851851,Undirected,2
tt0077003,tt1837576,Undirected,4
tt0077003,tt0200276,Undirected,13
tt0077003,tt0106080,Undirected,5
tt0077003,tt1583607,Undirected,2
tt0077003,tt1442437,Undirected,4
tt0077003,tt0098763,Undirected,2
tt0077003,tt0057773,Undirected,4
tt0077003,tt0118375,Undirected,4
tt0077003,tt0157246,Undirected,3
tt0077003,tt0108684,Undirected,6
tt0077003,tt0386676,Undirected,2
tt0077003,tt0844441,Undirected,2
tt0077003,tt0090390,Undirected,6
tt0077003,tt0052520,Undirected,11
tt0077003,tt0417299,Undirected,2
tt0077003,tt0264235,Undirected,2
tt0077003,tt1845307,Undirected,4
tt0077003,tt0076984,Undirected,2
tt0077003,tt0077000,Undirected,29
tt0077003,tt0086759,Undirected,4
tt0077003,tt0115320,Undirected,9
tt0077003,tt0367279,Undirected,3
tt0077003,tt0105941,Undirected,2
tt0077003,tt0105946,Undirected,7
tt0077003,tt0103405,Undirected,5
tt0077003,tt0197182,Undirected,2
tt0077003,tt0147746,Undirected,3
tt0077003,tt0115082,Undirected,4
tt0077003,tt0115083,Undirected,7
tt0077003,tt1758772,Undirected,2
tt0077003,tt0057733,Undirected,11
tt0077003,tt0112178,Undirected,4
tt0077003,tt0244365,Undirected,4
tt0077003,tt0083399,Undirected,25
tt0077003,tt1235099,Undirected,3
tt0077003,tt0460690,Undirected,4
tt0077003,tt0096684,Undirected,15
tt0077003,tt1819509,Undirected,2
tt0077003,tt0086770,Undirected,40
tt0077003,tt0066626,Undirected,23
tt0077003,tt0364828,Undirected,6
tt0077003,tt0112175,Undirected,2
tt0077003,tt0248654,Undirected,5
tt0077003,tt1442464,Undirected,3
tt0077003,tt0103491,Undirected,8
tt0077003,tt1714204,Undirected,2
tt0077003,tt0306414,Undirected,2
tt0077003,tt1466074,Undirected,17
tt0077003,tt0092345,Undirected,4
tt0077003,tt0115200,Undirected,4
tt0077003,tt0083437,Undirected,27
tt0077003,tt0080240,Undirected,29
tt0077003,tt0088571,Undirected,14
tt0077003,tt1844624,Undirected,2
tt0077003,tt2693776,Undirected,2
tt0077003,tt1179817,Undirected,5
tt0077003,tt0412175,Undirected,5
tt0077003,tt0343314,Undirected,2
tt0077003,tt0397306,Undirected,3
tt0077003,tt0496343,Undirected,2
tt0077003,tt0452046,Undirected,7
tt0077003,tt0437745,Undirected,3
tt0077003,tt0212671,Undirected,7
tt0077003,tt2182229,Undirected,2
tt0077003,tt0934814,Undirected,2
tt0077003,tt0460091,Undirected,4
tt0077003,tt0321021,Undirected,17
tt0077003,tt0285351,Undirected,3
tt0077003,tt0115147,Undirected,12
tt0077003,tt0460692,Undirected,2
tt0077003,tt0491738,Undirected,3
tt0077003,tt1229413,Undirected,2
tt0077003,tt0319931,Undirected,3
tt0077003,tt1637574,Undirected,2
tt0077003,tt0108757,Undirected,49
tt0077003,tt2647548,Undirected,3
tt0077003,tt0106079,Undirected,27
tt0077003,tt0098800,Undirected,18
tt0077003,tt1837642,Undirected,3
tt0077003,tt1439629,Undirected,2
tt0077003,tt0118364,Undirected,4
tt0077003,tt0118360,Undirected,3
tt0077003,tt0368479,Undirected,19
tt0077003,tt1710308,Undirected,3
tt0077003,tt0106004,Undirected,7
tt0077003,tt0115163,Undirected,2
tt0077003,tt0094540,Undirected,8
tt0077003,tt0363328,Undirected,2
tt0077003,tt0874936,Undirected,4
tt0077003,tt0077031,Undirected,31
tt0077003,tt0312172,Undirected,6
tt0077003,tt0106179,Undirected,8
tt0077003,tt0426371,Undirected,2
tt0077003,tt0086817,Undirected,5
tt0077003,tt0103484,Undirected,17
tt0077003,tt0092312,Undirected,21
tt0077003,tt0758737,Undirected,3
tt0077003,tt0106057,Undirected,15
tt0077003,tt1489428,Undirected,2
tt0077003,tt0083413,Undirected,24
tt0077003,tt0460627,Undirected,12
tt0077003,tt0098924,Undirected,2
tt0077003,tt0118480,Undirected,3
tt0077003,tt0098929,Undirected,3
tt0077003,tt0055683,Undirected,3
tt0077003,tt0115341,Undirected,8
tt0077003,tt0096569,Undirected,9
tt0077003,tt0092455,Undirected,13
tt0077003,tt0813715,Undirected,3
tt0077003,tt0068098,Undirected,20
tt0077003,tt0387199,Undirected,4
tt0077003,tt0284722,Undirected,2
tt0077003,tt0063878,Undirected,10
tt0077003,tt0112167,Undirected,7
tt0077003,tt0158552,Undirected,6
tt0077003,tt0108894,Undirected,7
tt0077003,tt0094582,Undirected,23
tt0077003,tt1378167,Undirected,5
tt0077003,tt0094469,Undirected,2
tt0077003,tt0106145,Undirected,9
tt0077003,tt1279972,Undirected,2
tt0077003,tt0370194,Undirected,2
tt0077003,tt0106168,Undirected,8
tt0077003,tt0098830,Undirected,4
tt0077003,tt0118254,Undirected,8
tt0077003,tt0259141,Undirected,2
tt0077003,tt0060028,Undirected,8
tt0077003,tt1430587,Undirected,2
tt0077003,tt0115231,Undirected,3
tt0077003,tt0103569,Undirected,14
tt0077003,tt0092359,Undirected,10
tt0077003,tt0118276,Undirected,2
tt0077003,tt0203259,Undirected,9
tt0077003,tt0773262,Undirected,3
tt0077003,tt0217910,Undirected,3
tt0077003,tt0773264,Undirected,3
tt0077003,tt0086822,Undirected,6
tt0077003,tt0167743,Undirected,4
tt0077003,tt1231460,Undirected,4
tt0077003,tt0379623,Undirected,3
tt0077003,tt0320037,Undirected,9
tt0077003,tt0115157,Undirected,2
tt0077003,tt0437729,Undirected,5
tt0077003,tt0090501,Undirected,10
tt0077003,tt0058815,Undirected,16
tt0077003,tt0313043,Undirected,7
tt0077003,tt0238784,Undirected,3
tt0077003,tt0412142,Undirected,4
tt0077003,tt0098749,Undirected,21
tt0077003,tt0112056,Undirected,2
tt0077003,tt1661326,Undirected,6
tt0077003,tt0804503,Undirected,3
tt0077003,tt0108927,Undirected,10
tt0077003,tt0361217,Undirected,5
tt0077003,tt0300865,Undirected,4
tt0077003,tt0275140,Undirected,2
tt0077003,tt0112123,Undirected,2
tt0077003,tt0101188,Undirected,4
tt0077003,tt0088526,Undirected,18
tt0077003,tt0088527,Undirected,23
tt0077003,tt0362359,Undirected,2
tt0126170,tt1600194,Undirected,2
tt0126170,tt0174378,Undirected,2
tt0126170,tt0072562,Undirected,9
tt0126170,tt0413573,Undirected,3
tt0126170,tt0118303,Undirected,2
tt0126170,tt0165581,Undirected,3
tt0126170,tt0275137,Undirected,13
tt0126170,tt0088559,Undirected,2
tt0126170,tt0103359,Undirected,11
tt0126170,tt0395843,Undirected,4
tt0126170,tt0112022,Undirected,3
tt0126170,tt0369179,Undirected,2
tt0126170,tt1615919,Undirected,2
tt0126170,tt1219024,Undirected,2
tt0126170,tt0182576,Undirected,8
tt0126170,tt0086765,Undirected,6
tt0126170,tt0101120,Undirected,5
tt0126170,tt0458254,Undirected,2
tt0126170,tt0098904,Undirected,2
tt0126170,tt0112196,Undirected,5
tt0126170,tt0105958,Undirected,8
tt0126170,tt0278866,Undirected,13
tt0126170,tt0108778,Undirected,3
tt0126170,tt0852863,Undirected,7
tt0126170,tt0106053,Undirected,5
tt0126170,tt0106052,Undirected,15
tt0126170,tt0235923,Undirected,2
tt0126170,tt0402711,Undirected,4
tt0126170,tt0112111,Undirected,2
tt0126170,tt0084967,Undirected,2
tt0126170,tt0096697,Undirected,20
tt0126170,tt0294097,Undirected,5
tt0126170,tt0111945,Undirected,6
tt0126170,tt0312081,Undirected,2
tt0126170,tt1865718,Undirected,3
tt0126170,tt0063951,Undirected,7
tt0126170,tt0092400,Undirected,5
tt0126170,tt0101081,Undirected,6
tt0126170,tt1641384,Undirected,8
tt0126170,tt0904208,Undirected,3
tt0126170,tt0096542,Undirected,4
tt0126170,tt0083466,Undirected,2
tt0126170,tt1131746,Undirected,3
tt0126170,tt0460644,Undirected,2
tt0126170,tt0098948,Undirected,5
tt0126170,tt0106080,Undirected,8
tt0126170,tt1583607,Undirected,2
tt0126170,tt0098763,Undirected,6
tt0126170,tt0118375,Undirected,9
tt0126170,tt0157246,Undirected,3
tt0126170,tt1195935,Undirected,3
tt0126170,tt0108684,Undirected,16
tt0126170,tt0193676,Undirected,2
tt0126170,tt0090390,Undirected,2
tt0126170,tt0417299,Undirected,6
tt0126170,tt2861424,Undirected,3
tt0126170,tt0264235,Undirected,5
tt0126170,tt0496275,Undirected,2
tt0126170,tt1845307,Undirected,2
tt0126170,tt0081933,Undirected,2
tt0126170,tt0131613,Undirected,4
tt0126170,tt0115320,Undirected,3
tt0126170,tt0367279,Undirected,2
tt0126170,tt0373732,Undirected,6
tt0126170,tt0105941,Undirected,8
tt0126170,tt0115378,Undirected,11
tt0126170,tt0147746,Undirected,9
tt0126170,tt0115082,Undirected,2
tt0126170,tt0115083,Undirected,9
tt0126170,tt0112178,Undirected,5
tt0126170,tt0083399,Undirected,5
tt0126170,tt0460690,Undirected,2
tt0126170,tt0096684,Undirected,2
tt0126170,tt0086770,Undirected,3
tt0126170,tt0364828,Undirected,3
tt0126170,tt0112084,Undirected,2
tt0126170,tt0112175,Undirected,5
tt0126170,tt0248654,Undirected,2
tt0126170,tt1442464,Undirected,2
tt0126170,tt1466074,Undirected,3
tt0126170,tt0092345,Undirected,5
tt0126170,tt0115200,Undirected,21
tt0126170,tt1865769,Undirected,2
tt0126170,tt0088571,Undirected,3
tt0126170,tt1179817,Undirected,3
tt0126170,tt0412175,Undirected,2
tt0126170,tt0343314,Undirected,7
tt0126170,tt0397306,Undirected,7
tt0126170,tt0452046,Undirected,2
tt0126170,tt0212671,Undirected,6
tt0126170,tt0096557,Undirected,3
tt0126170,tt0321021,Undirected,3
tt0126170,tt0285351,Undirected,2
tt0126170,tt0115147,Undirected,7
tt0126170,tt1842530,Undirected,2
tt0126170,tt0491738,Undirected,4
tt0126170,tt0419326,Undirected,2
tt0126170,tt1637574,Undirected,4
tt0126170,tt0108757,Undirected,15
tt0126170,tt0106079,Undirected,3
tt0126170,tt0098800,Undirected,3
tt0126170,tt0118289,Undirected,5
tt0126170,tt0118364,Undirected,4
tt0126170,tt0118360,Undirected,16
tt0126170,tt0368479,Undirected,2
tt0126170,tt1710308,Undirected,3
tt0126170,tt0106004,Undirected,5
tt0126170,tt0094540,Undirected,7
tt0126170,tt0206512,Undirected,6
tt0126170,tt0312172,Undirected,5
tt0126170,tt0106179,Undirected,6
tt0126170,tt0086817,Undirected,3
tt0126170,tt0103484,Undirected,6
tt0126170,tt0092312,Undirected,2
tt0126170,tt0106057,Undirected,7
tt0126170,tt0460627,Undirected,3
tt0126170,tt0386180,Undirected,2
tt0126170,tt0149460,Undirected,7
tt0126170,tt0366005,Undirected,7
tt0126170,tt0098924,Undirected,6
tt0126170,tt0098929,Undirected,5
tt0126170,tt0055683,Undirected,4
tt0126170,tt0458290,Undirected,5
tt0126170,tt0898266,Undirected,4
tt0126170,tt0115341,Undirected,8
tt0126170,tt0154061,Undirected,6
tt0126170,tt0096569,Undirected,3
tt0126170,tt0092455,Undirected,3
tt0126170,tt0387199,Undirected,2
tt0126170,tt0972534,Undirected,2
tt0126170,tt0284722,Undirected,2
tt0126170,tt1695360,Undirected,3
tt0126170,tt1305826,Undirected,4
tt0126170,tt0108894,Undirected,7
tt0126170,tt0138967,Undirected,17
tt0126170,tt0094469,Undirected,4
tt0126170,tt0106145,Undirected,2
tt0126170,tt0892700,Undirected,4
tt0126170,tt0106168,Undirected,2
tt0126170,tt0493093,Undirected,2
tt0126170,tt0165598,Undirected,3
tt0126170,tt0118254,Undirected,3
tt0126170,tt0259141,Undirected,3
tt0126170,tt0103569,Undirected,13
tt0126170,tt0092359,Undirected,6
tt0126170,tt0112064,Undirected,10
tt0126170,tt0312109,Undirected,7
tt0126170,tt0118276,Undirected,2
tt0126170,tt0203259,Undirected,9
tt0126170,tt0217910,Undirected,4
tt0126170,tt0496424,Undirected,2
tt0126170,tt0167743,Undirected,20
tt0126170,tt0350448,Undirected,3
tt0126170,tt1231460,Undirected,4
tt0126170,tt0772145,Undirected,3
tt0126170,tt0379623,Undirected,2
tt0126170,tt0320037,Undirected,5
tt0126170,tt0115157,Undirected,9
tt0126170,tt0278238,Undirected,8
tt0126170,tt0437729,Undirected,6
tt0126170,tt0976192,Undirected,4
tt0126170,tt0108783,Undirected,8
tt0126170,tt0111970,Undirected,6
tt0126170,tt0098749,Undirected,2
tt0126170,tt0112056,Undirected,5
tt0126170,tt1597420,Undirected,3
